id,quantity,note,price,tax,time
6b3f7d41b5e6ae93,10,fea8a7cb,12.750860424286186,3.4428080992468053,2024-06-13T03:14:51+02:00
31098d00-4085-48aa-afa8-e3cb321495f6,59,79,2.10144424045901,4.150260245109734,2024-06-10T06:06:26+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,16,49ac00,80.00115949034297,6.692797922660634,2024-06-12T20:46:54+02:00
68a5b6fdf768ea57,60,58,30.410544768606222,5.777500808630923,2024-06-11T10:14:14+02:00
36efab06-a0b8-452a-abcb-8f9e7a93015e,83,8e,56.229599623316616,9.580409858932581,2024-06-03T12:30:43+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,82,,86.51592516038205,0.951936034619702,2024-06-11T06:23:16+02:00
99d05b65-6fdb-48c4-81d2-69402e365402,42,e3e7,93.50001417579941,8.315814299455912,2024-06-04T18:33:17+02:00
c2c6fdc0-eb77-4fbe-834a-95880fa8b173,25,ed7d1788ce8b,53.19191477303693,3.073091629756364,2024-06-03T04:10:09+02:00
efc20a90-4baa-4829-a73c-6d3b6d3c4597,54,d6f652acdc0e22a7bb,44.15325150761222,3.985978601790772,2024-06-03T16:52:08+02:00
68a5b6fdf768ea57,98,8e08ad7e2fa954,21.18996641757704,7.682486936923509,2024-06-04T04:44:56+02:00
7c62bf0a9aa9a0f1,17,d37cf00974f5fc,73.41992039807913,1.589843763251633,2024-06-02T10:02:17+02:00
6737dbefc48329a8,36,9772d5cab569a9a5c6,80.31872657531557,9.761150933371317,2024-06-04T05:16:20+02:00
655f4da3-fc06-431f-aa0d-1c2d131050eb,29,8a9305acda,21.553493997644978,1.6373574896485201,2024-06-03T07:42:11+02:00
7c6b174644c6ec4f,72,d0de786a2b34605fa2,57.11361593935001,4.698956549601067,2024-06-04T06:41:46+02:00
7f32ace2476a4efd,59,,81.75720974494762,9.276379343147624,2024-06-07T07:45:18+02:00
6737dbefc48329a8,64,48,46.07854336516385,0.15635203317048535,2024-06-05T20:43:57+02:00
7f32ace2476a4efd,6,720b09b70e7a7e,39.61835982660752,2.5302680411624126,2024-06-08T07:44:06+02:00
f3aa6846-05e2-4257-9afa-2992aa3928ce,51,16f3e8,13.330897282749268,6.35319581386331,2024-06-08T01:39:07+02:00
1a5187df-f227-4353-97be-718b1c7b2f9c,43,fc966149b0ae,47.968634586421224,4.655203117463425,2024-06-05T19:11:36+02:00
76ba07e51cdead3f,52,a083,32.88120586004481,1.6526206544526598,2024-06-04T21:16:59+02:00
a6d70346-761d-445f-a386-f92c31b2b180,83,a0f810689c84,95.01859136170022,9.994793516265553,2024-06-02T12:29:46+02:00
62342e1bebe482e3,85,94283b4ebd03901e,69.10269531386658,4.0173000229796765,2024-06-06T08:01:55+02:00
655f4da3-fc06-431f-aa0d-1c2d131050eb,58,35272b,46.789011509138625,1.9665126303171814,2024-06-08T06:56:09+02:00
6b3f7d41b5e6ae93,66,8ac4b162c2,36.30940837057981,7.183095268724421,2024-06-06T21:59:59+02:00
6f989653-87b4-49b3-b4b2-cc30cffecad4,78,5b7cd1,70.39879888004911,2.916049036493039,2024-06-07T02:38:33+02:00
c2c6fdc0-eb77-4fbe-834a-95880fa8b173,0,10be0f0f9816b3,23.14857892706774,6.914717150400525,2024-06-08T06:15:18+02:00
a6d70346-761d-445f-a386-f92c31b2b180,70,edaee6b6f13f20,27.125224520291436,0.5653440206689468,2024-06-13T09:28:46+02:00
7ea3c0fe-e7cb-4e52-a388-8d624c252430,56,4bf07011fd,67.70180740873573,4.200848053296124,2024-06-09T07:45:37+02:00
befbcb3e-a791-4488-8fb0-9972278aca80,59,4e44a944,8.320110128254862,7.026052074483184,2024-06-06T19:23:58+02:00
68a5b6fdf768ea57,80,19,87.80413066408694,5.071179860550016,2024-06-10T00:55:13+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,87,,82.35137481221938,0.9881180642344938,2024-06-10T14:59:40+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,24,06f7f06e27,39.42021722974744,2.4259699139506767,2024-06-07T05:28:44+02:00
fa0577eb-2c76-4828-ba9a-f8e3212b97b3,91,822915,55.18494335997824,9.601124710036947,2024-06-09T05:13:03+02:00
e61f3a6a-6f32-4c62-9d62-4e31ae9fbb56,43,c414565defdc78af,46.25879791442028,1.6897147293520673,2024-06-04T08:26:04+02:00
7c62bf0a9aa9a0f1,26,1a78b9d278946f,85.0849849342114,7.231399599330813,2024-06-09T05:51:52+02:00
e61f3a6a-6f32-4c62-9d62-4e31ae9fbb56,80,72,54.226668300534385,4.402973339931283,2024-06-09T22:56:00+02:00
76ba07e51cdead3f,90,50036445,81.13821285507841,0.1598557021894562,2024-06-12T19:23:29+02:00
655f4da3-fc06-431f-aa0d-1c2d131050eb,99,5577bf78,14.382574402104042,5.44666936551436,2024-06-06T13:58:43+02:00
57b803af-bcfc-48da-9052-c28c068f8edd,21,50f31fe6613648a315,14.482958632891247,3.861490985763339,2024-06-03T05:49:30+02:00
