id,quantity,note,price,tax,time
efc20a90-4baa-4829-a73c-6d3b6d3c4597,31,26a82a,29.423465190903027,8.903025162209085,2024-06-03T09:16:47+02:00
76ba07e51cdead3f,41,38fe8dae,22.878616003708682,1.6636777320078477,2024-06-08T18:17:42+02:00
57b803af-bcfc-48da-9052-c28c068f8edd,87,26f8,53.205623339259446,5.618562513267156,2024-06-11T18:09:28+02:00
545fed39-4794-43f8-b936-a9bffd7952c2,0,060f043740905198,80.59000748332618,8.044963693588773,2024-06-13T03:56:30+02:00
7c62bf0a9aa9a0f1,61,4f,56.71726891263206,0.35770486754273123,2024-06-09T18:41:58+02:00
466b71e3-6ace-468e-9c72-ef2abafc503d,99,b58f1fd438e0,98.39127262135135,1.953952042919034,2024-06-02T17:29:09+02:00
99d05b65-6fdb-48c4-81d2-69402e365402,25,,78.59626333373542,8.371160736756257,2024-06-02T18:45:25+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,51,7c,34.34724560463124,3.1030137548909593,2024-06-06T20:37:07+02:00
efc20a90-4baa-4829-a73c-6d3b6d3c4597,60,,57.03433821567378,5.367373376700936,2024-06-02T20:49:52+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,23,97ba,75.55464891977137,3.0909432891432402,2024-06-08T22:56:59+02:00
6737dbefc48329a8,93,,96.48057555570514,4.041182866443776,2024-06-03T09:17:31+02:00
545fed39-4794-43f8-b936-a9bffd7952c2,12,6040a3793cd65c,13.266012779165,3.4134495271179643,2024-06-03T19:31:32+02:00
efc20a90-4baa-4829-a73c-6d3b6d3c4597,35,ab747dd73d71,36.02887819965103,9.97621434487389,2024-06-08T05:03:36+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,88,7aed8de99ecb,24.780939619193674,8.39437281250462,2024-06-08T01:08:20+02:00
6737dbefc48329a8,40,e819ca076b,3.0264277377048296,7.325699857189977,2024-06-13T15:29:17+02:00
7f32ace2476a4efd,82,110b7d0369fa8af0,86.42566640584928,3.508111959674771,2024-06-13T08:32:32+02:00
1a5187df-f227-4353-97be-718b1c7b2f9c,32,,5.865365256155056,0.49886572475363716,2024-06-04T16:17:36+02:00
57b803af-bcfc-48da-9052-c28c068f8edd,5,7ded5701a7,64.72434203269827,5.6855901455563025,2024-06-07T05:29:33+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,82,,28.26693222643276,1.8489622355575686,2024-06-07T17:16:02+02:00
7c62bf0a9aa9a0f1,24,4f55f5,54.811972913764194,3.860411763697461,2024-06-13T00:39:06+02:00
c2c6fdc0-eb77-4fbe-834a-95880fa8b173,89,12e34329d4d47b6eb0,86.00055082616345,3.8139646830688245,2024-06-08T09:19:39+02:00
6b81310ce12abe26,76,c0,53.03940193718739,4.194164346962521,2024-06-12T14:26:17+02:00
31098d00-4085-48aa-afa8-e3cb321495f6,18,8fd383c2a83a,28.847185412599284,9.726377516179603,2024-06-13T15:43:56+02:00
31098d00-4085-48aa-afa8-e3cb321495f6,65,ee312569,11.47068405207841,6.264662683408756,2024-06-10T02:45:08+02:00
6c48d4fd3ff96f52,71,af1fb02cbc,23.24993395892096,3.1383595541369496,2024-06-13T02:03:20+02:00
6737dbefc48329a8,60,84,75.26745271240826,9.75681240818961,2024-06-09T07:29:35+02:00
