id,quantity,note,price,tax,time
545fed39-4794-43f8-b936-a9bffd7952c2,68,9a,6.67148742695247,8.303739208346332,2024-06-03T15:18:37+02:00
36efab06-a0b8-452a-abcb-8f9e7a93015e,22,75e230b329cfabf88c,54.092440434119084,8.042736916663754,2024-06-07T06:40:10+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,4,33592b,91.58035651256402,7.599780441204738,2024-06-03T10:18:28+02:00
c2c6fdc0-eb77-4fbe-834a-95880fa8b173,49,e00680e3,58.67844570762292,4.931841928913143,2024-06-12T01:26:25+02:00
7c62bf0a9aa9a0f1,42,84,2.1404888701405644,2.825118373977923,2024-06-12T07:32:14+02:00
fa0577eb-2c76-4828-ba9a-f8e3212b97b3,27,65732e539a7e,88.07811361633327,6.507735607975388,2024-06-09T23:08:08+02:00
3fef917c-cd95-48f7-9cb0-20bd86115c45,55,3a68e918a9,82.30011796576113,9.238635619230624,2024-06-03T05:53:52+02:00
1a5187df-f227-4353-97be-718b1c7b2f9c,50,572d6e46,46.41158683169856,0.6510684715162831,2024-06-05T14:04:31+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,59,4403d2f5ecbe4a,76.4519044151039,5.790654447830982,2024-06-06T08:16:33+02:00
99d05b65-6fdb-48c4-81d2-69402e365402,9,da5165,59.457585480104704,6.2914208646180665,2024-06-11T09:28:42+02:00
