id,quantity,note,price,tax,time
e61f3a6a-6f32-4c62-9d62-4e31ae9fbb56,21,7186,82.87638203524183,8.836675666712946,2024-06-12T08:44:56+02:00
76ba07e51cdead3f,45,8632,2.51513534098756,5.11518462070228,2024-06-09T10:36:14+02:00
d40c0d66-56e4-4c08-949e-55179edf666c,60,efd634,44.732770719728045,7.829750090992592,2024-06-13T16:04:11+02:00
545fed39-4794-43f8-b936-a9bffd7952c2,78,764e24dfb7,78.7907689629285,9.144502829098109,2024-06-06T00:04:02+02:00
6b81310ce12abe26,45,fcdb70af4329b6b1ac,35.51555493860114,5.5124893494274225,2024-06-11T10:20:31+02:00
427dca51-071f-4f87-a452-607b42f5191c,54,0273b08ad9545a97,50.2120891490158,1.3882216472248534,2024-06-07T13:04:57+02:00
3fef917c-cd95-48f7-9cb0-20bd86115c45,98,1847099b5f3f02,82.43984723897046,0.7283979726635466,2024-06-04T21:18:09+02:00
641bd68a0ef10426,82,97dd21c732ce,98.72020982075598,8.449639492066035,2024-06-06T22:11:37+02:00
585ea589-a390-4384-878a-47b68a66d76f,53,8a5feb51db,29.456166205804497,8.36768577265833,2024-06-04T04:39:23+02:00
6abaeba881109fc6,60,f61719a2,65.81704336709159,1.251150830006921,2024-06-13T04:04:03+02:00
f3aa6846-05e2-4257-9afa-2992aa3928ce,14,64c48acf224e4a5823,34.40019297333737,0.7925818278359736,2024-06-09T22:16:41+02:00
36efab06-a0b8-452a-abcb-8f9e7a93015e,92,1da6,66.85612017211966,4.861533564078618,2024-06-06T08:26:57+02:00
6f6296538222b9ab,82,1f315142ff0f,64.74062637118345,0.5532880651113983,2024-06-06T05:29:38+02:00
36efab06-a0b8-452a-abcb-8f9e7a93015e,47,,35.2240478740534,6.411205379410507,2024-06-04T08:13:53+02:00
a6d70346-761d-445f-a386-f92c31b2b180,94,7a8443da6c,61.64392797363543,0.48875297495810544,2024-06-12T01:07:58+02:00
655f4da3-fc06-431f-aa0d-1c2d131050eb,87,088911598a2235e5,21.434145993366645,8.43912064433573,2024-06-03T06:59:43+02:00
9f482c2c-252f-496e-93a1-7eaa6df7460d,48,,93.2294992979242,9.956152270744228,2024-06-11T22:18:19+02:00
1a5187df-f227-4353-97be-718b1c7b2f9c,61,2e5735,78.7362480440347,3.4324991956089086,2024-06-09T14:46:41+02:00
