id,quantity,note,price,tax,time
655f4da3-fc06-431f-aa0d-1c2d131050eb,73,ba,87.92492820911951,2.24594026908653,2024-06-06T01:46:40+02:00
6c48d4fd3ff96f52,28,5d1da364,76.78607275451355,8.634902300677808,2024-06-03T18:55:42+02:00
d40c0d66-56e4-4c08-949e-55179edf666c,8,b0,19.931054629809452,6.318754225861502,2024-06-07T11:52:28+02:00
7c6b174644c6ec4f,30,143e2cca8fe77c,11.70812057317403,6.2181776719236534,2024-06-09T00:24:05+02:00
655f4da3-fc06-431f-aa0d-1c2d131050eb,7,af,11.053314527579454,6.570284240340916,2024-06-07T00:06:40+02:00
641bd68a0ef10426,27,2e,95.82514603465184,0.4982612055389344,2024-06-13T09:32:52+02:00
7c6b174644c6ec4f,77,5c,23.61886414495731,9.241364111719223,2024-06-05T23:09:42+02:00
31098d00-4085-48aa-afa8-e3cb321495f6,21,a5bd,15.660827646594996,2.8881540086731454,2024-06-08T10:22:03+02:00
d40c0d66-56e4-4c08-949e-55179edf666c,76,0c1389,97.75779127757488,0.4713931793173098,2024-06-05T16:36:49+02:00
53004cce-9f7b-4b56-9744-cd76283b84d4,0,1d2b6f16,75.8371659547061,9.127649975360354,2024-06-04T12:25:14+02:00
a6d70346-761d-445f-a386-f92c31b2b180,90,3ae753fea40b15,1.3395205853970837,4.267535175674917,2024-06-06T06:23:38+02:00
fa0577eb-2c76-4828-ba9a-f8e3212b97b3,61,8c5a9538e04611cc,97.26212490743306,3.2993246790203044,2024-06-13T03:32:42+02:00
641bd68a0ef10426,8,23d44cc47388,46.61302842667892,5.187963871355393,2024-06-08T20:15:07+02:00
e61f3a6a-6f32-4c62-9d62-4e31ae9fbb56,68,a2b8ed3c2b029b,10.118137189791632,0.526792903329156,2024-06-09T14:40:29+02:00
2049cb74-a413-4e0e-ba88-08edf86ad809,23,7ef47f,70.06512619036151,8.575447371964536,2024-06-07T14:19:02+02:00
